review_id,place_id,author,rating,review_text,review_date,raw_date,likes,user_images,s3_images,profile_url,profile_picture,s3_profile_picture,owner_responses,created_date,last_modified,last_seen_session,last_changed_session,is_deleted,content_hash,engagement_hash,row_version,sub_ratings
Ci9DQUlRQUNvZENodHljRjlvT25KdFQzcFVaV0ptYm14RlF6UXdZamcyTVZoalYzYxAB,0x103b921776d4cd3f:0,Funme Ajibade,0.0,"It was a great experience.  However, I went there for a program.",2026-02-22T15:03:53+00:00,"4 months ago on
Google",0,[],,https://www.google.com/maps/contrib/118034693255746531625/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocIzxGTrerQHkEB1vN39M6-xcapsZZS9r7qogtT8VZQ5B-gi-Q=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:03:53.791790+00:00,2026-06-22T15:03:53.791790+00:00,1,1,0,81b1799a5e0d91742b91635d64518fee9a7088871492f496219d73a9adb4a8ec,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT21wSWRtcHRha1I0WVRSRlZWZHRSRmRXZVhKRldHYxAB,0x103b921776d4cd3f:0,Wireless World Nigeria,0.0,"A very beautiful hotel with good working facilities and friendly staff. Their event hall, which is a floor below the ground level is a quiet place any great event.",2025-08-26T15:03:53+00:00,"10 months ago on
Google",0,[],,https://www.google.com/maps/contrib/102538528104605087604/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXyyeDvTBhUxObz_-DBpFPUmMwykM4A8Gn_UyqD4aOBUgxil5Ec=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:54.027377+00:00,2026-06-22T15:03:54.027377+00:00,1,1,0,b0b6ff3ff345173a61a798c2c75c3624cce9534c55a35500a0f6665838d5d6c2,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2w5NmJVcERRVWd4Wm01UmFWcHlPSFpNVTAxQlVWRRAB,0x103b921776d4cd3f:0,Olurotimi Arigbede,0.0,"Great experience.
But the pool is small",2026-02-22T15:03:54+00:00,"4 months ago on
Google",0,[],,https://www.google.com/maps/contrib/110552288217782723602/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjW0tCQZ5GhVq0gSzcRR9AR8WcymqDF390S9FPpLd15yl6R9IC9cUQ=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:54.291751+00:00,2026-06-22T15:03:54.291751+00:00,1,1,0,e6ef9102c628884871b9fea3aff4571b54900aea2d7585968fe2009c15bdfa70,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURYaXFEMnN3RRAB,0x103b921776d4cd3f:0,Emmanuel Adewunmi,0.0,"The environment and ambience is relatively nice and serene. Great food and services.
Free parking space, Stable Wi-Fi connection, Nice rooms (especially the presidential suites).

The aesthetics is beautiful. Have more than one conference centre (one has about 400 capacity).
Members of Staff are relatively courteous.
In all, i enjoyed my stay.",2025-06-22T15:03:54+00:00,"a year ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2MqmP42I5n5rQjEeyTwzrnBzjRQcEyCsqYvxqapNYC1IISS9JwaGtWNlWdNecAywneOPqzVy5nwqHfOn8sDdsZcIsABeqkMNO5LLTNpuQpBczcPjpYWKOQn8RZM0jmhnBksgjp=w300-h450-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn0XF2pXClXyeaR2JxtPp5GfzghbbuWd3dQAev_uPItSbfVJ3KbyqG6MlAoXTHZC7TKREFmG7TmLQrvCLUqwsVZd0fRaKFm9Z8lXuJ0r6UbFvRQbfMQQCPHfSoU3p0R4kIler58DDg=w300-h450-p-k-no""]",,https://www.google.com/maps/contrib/110472175940682907560/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVqQMqjkSURuxRKlfIToJ_QeyJimaDb7MP1KdIYqSbB59lcpo7Q6A=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:54.560887+00:00,2026-06-22T15:03:54.560887+00:00,1,1,0,08069da89fcaa451301dbda78d5a2c27291ac6d800ad76286142a9f481c42e2a,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT25WRGNrMXdlVlp2UldJMlJqZE9iSGxQZG1sNGRtYxAB,0x103b921776d4cd3f:0,obado henry,0.0,Beautiful ambience. Agood place to be.,2026-04-23T15:03:54+00:00,"2 months ago on
Google",0,[],,https://www.google.com/maps/contrib/100215393548028860963/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUEO0hyauWox0P64JEFdLqvYuZLlpgDJ1pdWRWV4IRZpvcWdm59=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:54.813330+00:00,2026-06-22T15:03:54.813330+00:00,1,1,0,fb3bbe6d07e65397ed650d36e61ba66985b02a6bdb27323d90a9d25669005ec9,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChRDSUhNMG9nS0VJQ0FnSURIdllGNhAB,0x103b921776d4cd3f:0,Adeola Omogbolahan,0.0,"I had the pleasure of staying at the Lagos Marriott Hotel and was thoroughly impressed by the exceptional service, amenities, and overall experience. From the moment I arrived, the friendly and welcoming staff made me feel at home. The hotel's modern and sleek design, combined with its prime location in the heart of Ikeja, Lagos, made for a convenient and comfortable stay.
Their security is highly commendable such that you're check thoroughly before gaining entrance while according you with premium respect.
The room was spacious, elegantly furnished, and boasted stunning views of the city. The bed was incredibly comfortable, ensuring a restful night's sleep. I was also impressed by the extensive breakfast buffet, which offered a wide range of delicious options to suit every taste.
The hotel's facilities, including the pool, and spa, were top-notch and well-maintained. I particularly appreciated the attentive and personalized service from the staff, who went above and beyond to ensure my stay was memorable.
Overall, I highly recommend the Lagos Marriott Hotel to anyone seeking a luxurious and unforgettable experience around Ikeja, Lagos.",2025-06-22T15:03:54+00:00,"a year ago on
Google",1,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1bmW4Lzd1YpNCMgELyDdI92MWaoGwNlwmqeqJPQlQjfT6M5Rgb4UVG6GcAkthXR07irmyQ4crQp_Q77mT0Dil_49VbncwyIHd3hbQBh4eyc-wfetQOIz2XgU-tU_25EmqtUNeDDg=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn2g4mGz-DtCvUOmRN0FxdeypFJxyw6ZDJHrx2QZwyI7-fhF_FmE54DVAmTbaGRNJbPPaxBFGrTu6LSaXvW0ou0WBQAl4aobYysNdi2WY501dqj14jo0s_RyYEzE0FwjslhYkAgi=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn0Mp5TjjoXQXSoVNFq1GzACx7CZeZEIgsQ45Lrn-Wh8lOdcdyoWPZPaMZ32N2nM0kvqHIqylJK7_X9gqhidV86pd8oNXAtAjmMyqNnNT2ihNlzmL0GuUEQamLk7DBC-swcKoxvvJA=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3oL2o6dU1k8_G4rEDdbUDHHfYGlRH-AxMM2NRfoIcRWvG3wnBLktykV_HeQkN7g0kkjHbwINzvyMRh_6XuiTGYsnrVW8Ox_sqyvjNnMDVJjEEcbcY71s30FsRT_2LZwudKiT9Y=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/101360726097757967174/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjX0E7P6wEOXBSZ5eH57DV9UruNarKWyMmqxubGIjeG7tfg8mG0P=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:55.058517+00:00,2026-06-22T15:03:55.058517+00:00,1,1,0,17d43039e141e2ba8911e19ee98db6358797d9f24df156d0dd7415b613849c89,f3c930da8b750575b149fc0b324db5912c370aae8331835bcb99cc4ce63e0e36,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2xNMlNXTnNRVmxuTmxKdGVsSnVTbmhCVnpCMlJuYxAB,0x103b921776d4cd3f:0,Ubon Asuquo,0.0,"Good hotel plan, lovely interiors.",2026-05-23T15:03:55+00:00,"a month ago on
Google",0,[],,https://www.google.com/maps/contrib/100988938039528628503/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjV02AQvbGaG7jrz7BtRaniJ7DIaliD_z-ZPk93AngLmIqmeM0gi=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:03:55.275658+00:00,2026-06-22T15:03:55.275658+00:00,1,1,0,0594f0bf8a16490a8ae49015ec5273c68f747dea5f17d54b1bdf3d11f9f22b48,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2paRVVqYzNNV1JZY1hkaE1sSm5Rblp6V1RaUGJVRRAB,0x103b921776d4cd3f:0,TheLadyKing,0.0,"I was at the Spa and Wakaame restaurant and it was absolute bliss.

I loved my spa session.
It was a dull body massage. I really loved it.",2025-11-24T15:03:55+00:00,"7 months ago on
Google",0,[],,https://www.google.com/maps/contrib/107735486099862729598/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXOxl2YlHvhB7ph_NZuq8iHssDl-RDx19gZsv5XmdwyH41JFCo=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:03:55.552503+00:00,2026-06-22T15:03:55.552503+00:00,1,1,0,35fbed46d53d465ad3666e0e9c8ac9372c759ca863b5aeed7bcb2fcb43d0b5f1,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2xweFQwNXZSM2N5WW5OdlpXMXdYMmRUTTNGeWEwRRAB,0x103b921776d4cd3f:0,Alenge Master,0.0,"They should update their maps, xauae ir mialead a lota.",2026-05-23T15:04:01+00:00,"a month ago on
Google",0,[],,https://www.google.com/maps/contrib/109074968757889662182/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUAemaf8I8IeKEWYdLF7mj6smBRViC5Fx2_UBttEDuumNOOdvSU=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:04:01.155004+00:00,2026-06-22T15:04:01.155004+00:00,1,1,0,613ed85c92bd7b3eeb3120323e9613133ad247813049aa76b4a6fb5751b4e040,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2xoclIyTXRiMFYxVTBWSFkxaHlhMmR6ZEdZNWRuYxAB,0x103b921776d4cd3f:0,HUNDEYIN OLADIMEJI DAVID,0.0,Wow Hotel that gives the 5 star service,2026-03-24T15:04:01+00:00,"3 months ago on
Google",0,[],,https://www.google.com/maps/contrib/109196488423856563639/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWtUbIgS81tprJaVgK4zNbvQpr4-lfwwrGh4MaysuoB8KFOp_U=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:01.423546+00:00,2026-06-22T15:04:01.423546+00:00,1,1,0,4032f89b1fb2f49b66c6ba4bc7bbde88e8f25acce3c8da660129fc0c59227fc9,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnSURKdGNQU2tBRRAB,0x103b921776d4cd3f:0,Okoro Vincent Arnold,0.0,"This place screams luxury,
everything you want in a luxury hotel.

The ambience here is top notch.

Their food is delicious, and the environment is soothing and picturesque.

Aesthetically pleasant,
Clean and well thought rest rooms

Easy to locate, great parking space.

Staffs are eager to help make you comfortable,

The heating and ventilation is well structured and capturing the environment.

Good lighting and ambient light is great.

Good environmental for relaxation. I love  the meal served.",2024-06-22T15:04:01+00:00,"Edited 2 years ago on
Google",3,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2IdxQuhSwH2FScnCGwIvSqysso-7-C6W7b0TitC6GcPYczPiScoNhwvOKA38ZlzhMoveLGmnmuTc9G-KQOmN6i6vqm99D8ntFJEQxsZZ27RhNYft2Jadvi4d_FnmD5dfOSUqm_=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn23sIva_d7sepepVoyrkutaEvd1_ohc-Y93YeY4Gp9RAJnv6ln7mMef7FdToRk5w_vQRB1Lad2nqb3hZAdmgnx-dHAIS_3mZwTEQvVJKt1T_25Iv2BTj_l9f71IogA3Esbk2uaKGA=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn2aNnL8uN8Es7ZErZUVGCtwwtaeUKEt6w6U5lgX2QyzpQqUxd1m4tPW-Me7yogghNF8BJm_bsbS5zSoJqWQwx3ixgB00sR7I8ENtpT8jgVj1kgfoNsWJ81uZkxLC-4EBexT_M0=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3RZf1WI7lYvy5gujSFTHvHmkZE6YkycwIzYLiw1ZdNCgF6NTBLMnjgUeRh1Ee47PU6XC5KPpgAR8f39w-Td5xORnpqYe3TBP6F1JJEGq0fh1J86JTwHO7Tz7CS2DYW4s3OxLXmGQ=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/100455610556943568486/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXmGnQ5A2nPHiRcKewtAir4cRBF8nAFEGxoG-Wh5kQRiFZU4TfgcA=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:01.691458+00:00,2026-06-22T15:04:01.691458+00:00,1,1,0,b4a9a1242b26b62d3108619a63efb116c00ddf6881e5c81740de42c395f87255,626938c3fd46f4155cc77ec411626ef8188af25ad6829f2ad4c068ebc5d92fbf,1,{}
ChZDSUhNMG9nS0VJQ0FnSUNQby1ib1dnEAE,0x103b921776d4cd3f:0,Ali Idris Balbaya,0.0,"Marriott Hotel is a *-star hotel located in Ikeja, Lagos State, Nigeria. Marriott Hotel Ikeja establishes a new benchmark with inspiring and contemporary decor perfectly suited to both leisure and business travellers. A well built hotel with great view and value with abundant parking spaces (basement). Well ventilated environment with 24/7 electricity and back-up. The services rendered by staff is top-notch. The hotel has in it world latest facilities, good Internet access (WI-FI) and modern facilities.
Haven checked on the rooms. However I spent days visiting a program from morning to evening.
The hotel has a good road accessibility. However, entering the hotel always has a waiting (little queue) at the gate.
On food, I'd a buffet lunch for the for the period of my stay. It was very good and highly recommendable.
Online reservations are perfectly available.",2025-06-22T15:04:01+00:00,"Edited a year ago on
Google",0,[],,https://www.google.com/maps/contrib/118136406945011228246/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWAzxKYOYUH0guqDcfWmJznDMbeuIJJIxGlkyMm_UlAYCbCLf0E=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:02.011041+00:00,2026-06-22T15:04:02.011041+00:00,1,1,0,6d8c2f6f777898d55acd38386b35fa3f72eb1734b5b33306d90f95146d825484,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT21OT1JFbE1NekI1V0RseFYwUktlSFJrWW1wVlNuYxAB,0x103b921776d4cd3f:0,Obasi Nwamadi,0.0,Location was excellent for the meeting. Good variety was great,2025-09-25T15:04:02+00:00,"9 months ago on
Google",0,[],,https://www.google.com/maps/contrib/103448921888556467309/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKtq4FWK_pCyaKwP1TRXW5jpbU0BEwsZyxF9awqWqyPxbEAWg=w36-h36-p-rp-mo-ba12-br100,,"{""en"": {""text"": ""Thank you for sharing your review!\nWe look forward to welcoming you again soon.""}}",2026-06-22T15:04:02.256149+00:00,2026-06-22T15:04:02.256149+00:00,1,1,0,7b6edf4ee6f7c5bbbd87a31c7f0cb0215697ca6d1527e6ac5968a00bf8cb7420,705c2814c2e252d76a849d9951b80e443ad41444729498d5ba81236b71ed624d,1,{}
ChdDSUhNMG9nS0VJQ0FnTURBZ2Mzcjd3RRAB,0x103b921776d4cd3f:0,KKV Global,0.0,"I attended Get Up,  A real woman conference organised by Pastor Nike Adeyemi.
It was a time of awakening.
Like Esther, we should get up and do God's assignment for our lives.
The hall used was big and nice. The hotel was so beautiful.
I will find time to visit again to see their rooms and other facilities.",2025-06-22T15:04:02+00:00,"a year ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn30yvBqaF0hhQsF1cuNbPFNwLS0JYDGtgN_4dG4WJHmjel81FQLQm88EACMTC93ao7GUtT-iIY7_s9G-j-tE-3obj_XpYnufaKN0bSz749oL5wqBezymTItkRslbdgayei7jr-d=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn0pgigHCpQgVAw8x2_YB8BYNDP5BaXS65sFgjSt3PU5wx0lGk_xrjo2vG3I6mel1xgXZ0y7X-98W19h7LideyeFZVHrtn3lAX4x547-f0AbX4nI6FxEKk7dAEPRrzsq97bVZHM=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1z8V0vWnrkRi6wqpZYwTdZoG27yqoZE3IohZry38t-3ldKX-ejDmDUje3LMZxIgn6W47TH-r3hmQUHognK-9-6WAkLlB8Xz_oaKKlsKCj7at0iPkm2Sgpm4Of84mhw59ULqzdN=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn1mq695Wxp74-IcU_2_lz0J-B_6krmDBWREN-4nCOE3z0xojYiR5q6v5uwwGIzKeIw_Hv4xVMq-smSt6EGIT5XY0rSB5-Aoh4Ir-4eajJ9W-yjF5WUGmgvcFpPHztOUXzRNndCM=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/101853591347978680406/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjW4py3V9phkrRG4Dj-DbU3seHk8jhIgbOp6alw2Rec8eH-VKB_mPQ=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:02.456505+00:00,2026-06-22T15:04:02.456505+00:00,1,1,0,a9bf01dc76be4fb6d354a9b374d4925ce293b43a1e454877d4cd422e69e2064a,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT2xWMWExTTVjemRuZFVOM1psVkNXbU4yU0hwSmJHYxAB,0x103b921776d4cd3f:0,Adewale Okunola,0.0,It's a lovely place to enjoy yourself,2025-11-24T15:04:02+00:00,"7 months ago on
Google",0,[],,https://www.google.com/maps/contrib/104832474081935184792/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVdeIHQFE9WsnX9ekFyfQ39Yxoj9FNd0P3XRfCw86J_joBmclo=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:02.723759+00:00,2026-06-22T15:04:02.723759+00:00,1,1,0,eb215c1bbe3069702350afae3f78b9498dd9e1bc24fc9444e2144ca9ead3e138,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChZDSUhNMG9nS0VJQ0FnTURJazhDTldnEAE,0x103b921776d4cd3f:0,Melissa boutros,0.0,"Wakame – Marriott Hotel Ikeja: Beautiful Space, Terrible Service

I’ve been to Wakame twice now, and both visits were deeply disappointing. We arrived around 5:45 PM and were told the restaurant opens at 6. Instead of letting us wait comfortably inside, we were made to sit at the door with only a few chairs — half our group had to stand. They opened , and even then, tables weren’t ready. We sat for another 20 minutes with no plates, no tissues — nothing. Apparently, “that’s normal” here.

The last time we came, we waited an hour and a half just to get our food. This time wasn’t much better — slow, careless, and frustrating.

At the end, I simply wanted to smoke my e-cigarette — which is allowed in most places around the world. They said no, with no clear explanation. Fine, I went outside — and then someone actually came after me to say I’m not allowed to smoke outside either.
Like seriously — are you okay? Do you want us to leave? Are you trying to kick us out?

We even spoke to Vincent, the manager, and told him clearly that we were disappointed. And his response?
“It’s okay.”
What kind of manager says that? No apology, no attempt to make it right — just complete lack of care.

A restaurant is not about fancy tables or interior design. It’s about service, and making guests feel welcomed and respected. When people stop coming back and start talking badly about your place — that’s failure.

Wakame looks good on the outside, but behind that, the service is shockingly bad. Honestly not what you’d expect from a restaurant inside the Marriott.",2025-06-22T15:04:02+00:00,"a year ago on
Google",0,[],,https://www.google.com/maps/contrib/103708413683348195967/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKjVKYBfhkbV_ussEOmH7YxPCz_2V98rnpqfRW_7ADF0fBgDg=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:04:02.939613+00:00,2026-06-22T15:04:02.939613+00:00,1,1,0,b94c86780b1f43a7ba10e29f74793711e91591e61060ee70de5122a1c5f3e049,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnTUNJdmZEeXR3RRAB,0x103b921776d4cd3f:0,Glory Obianuka,0.0,"Well, I visited the restaurant on the first floor and I must say that for a name as big as this, they can and should do better with the taste of their meals.

My meal was their Jambalaya jollof rice which I regretted immediately after I had a taste of it. The rice tasted like it's been in the fridge for a long time. I did mention my displeasure to the waitress who said she was going to let the chef know.

On the other hand, the club sandwich my partner ordered foe was perfect 👌 you should definitely try it.

For the drinks, i had the regular chapman while my partner had a drink with coffee in it, can't remember the name but it was really good.",2025-06-22T15:04:03+00:00,"a year ago on
Google",0,"[""https://lh3.googleusercontent.com/grass-cs/ANxoTn3pReI8OStJlztL1VQZW4JHk3BLRJd09XU9gNho8acpxAi0N_c9K2QGwBbO4UaSGNslihlH1xViXYHi5y1iwQOgs0VXyrkKxClcnl2QHM2aGIZqSeLMeyzBUiIntEGsshHGqHZc=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3qnWnTxwxj2Y8TzWJ1rYmdHw5QQ6USPgr3EvBDpSAN-YWvVNBzJb6HT6SpoBnkzeIRJPNLayxi2ulneMBm61BIb_JsPRJDfloyk8e0NG5Mm6fdBjdn1pyLhnd78fAD6oI8jlrmqg=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn26YuhY_nMWY6mcxzN9MGlr4aSBwoEPmcjE-xkQE0DUQtToP_KDL6hcCDo8yvQ8Pi1W2kFJFSQykSFawNN-Jm9CjoUt5nMbKmtSSTP1lhK-SNm3GmlorfECleTf5EZqDSyo0I76=w300-h225-p-k-no"", ""https://lh3.googleusercontent.com/grass-cs/ANxoTn3t-excPGF62s8vrcFjBDboqDdr_UC6Te6m3QCa2bvU1XlRUbOux_y0haNHqBF2ZvppwVqog-V03xxQh3Zt6S369pb1zuaGOPg89geTtntZCZ_LPTnF-_K7JsAZMxQmjG5XBCWGXg=w300-h225-p-k-no""]",,https://www.google.com/maps/contrib/113852646992176070238/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVpIXpSam3LKmirijMUHhOs8iruP8GfTKeGenkYLshRD4Kzah-IXg=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:03.165124+00:00,2026-06-22T15:04:03.165124+00:00,1,1,0,04619740cd375c8957adc4c8f8b16730f2ccea29c9941996ce39d644a225ffbb,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChdDSUhNMG9nS0VJQ0FnTUNvanEzMXpnRRAB,0x103b921776d4cd3f:0,mirero makhado,0.0,"One of the best hotel in Lagos. I had problem with the refund of my money, but through assistance from Manager Femi, the issue was resolved. For that, i will give them 3 stars. A customer should not run around for their refund.",2025-06-22T15:04:03+00:00,"Edited a year ago on
Google",0,[],,https://www.google.com/maps/contrib/109174020077197859528/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocLfCfYCrqLzZrg7gFGrdwcwS057XhdawxeR-SR8l6sUi2FhHw=w36-h36-p-rp-mo-br100,,{},2026-06-22T15:04:03.473176+00:00,2026-06-22T15:04:03.473176+00:00,1,1,0,c0c53aa3ffaa77542416debddba585932adcfe5530633a19ec14a8a968c5dd17,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
Ci9DQUlRQUNvZENodHljRjlvT25aa1pGQkdSR3htU1U1TE9XaEhTa2hwTTFsRFprRRAB,0x103b921776d4cd3f:0,Vivian King,0.0,"Lagos Marriot was amazing. The services, the location, the luxurious room, the meals... Oh My God. I enjoyed my stay there and I totally recommend it for vacation with family or even traveling solo.",2025-08-26T15:04:03+00:00,"10 months ago on
Google",0,[],,https://www.google.com/maps/contrib/112110716116025863134/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjUf2_fZGhfkQA4I3e2JDInEzg0FHtGl15BXraWQoNBv-7HbuH3X=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:03.789128+00:00,2026-06-22T15:04:03.789128+00:00,1,1,0,5b8ab965d37629dff126d5d75672b55173b1b56494e28f1d3bebff6d7e031b27,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
ChZDSUhNMG9nS0VJQ0FnTUNRck5iRVR3EAE,0x103b921776d4cd3f:0,Babajide Adeyemi,0.0,This is one of the best Marriott’s I’ve stayed in…and I have stayed in a few across the world! My last visit was awesome. Happiness checked me in and out and checked me out….and her service was pure happiness. Kudos!!,2025-06-22T15:04:03+00:00,"a year ago on
Google",0,[],,https://www.google.com/maps/contrib/113539798870926191920/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjXJXfTOtpKNwGfQ2JOtCDHhQMGGn1qhhApEo1b324eZ4Z1XB6_tIA=w36-h36-p-rp-mo-ba12-br100,,{},2026-06-22T15:04:04.027217+00:00,2026-06-22T15:04:04.027217+00:00,1,1,0,cc3c69f631069edaf5adc9734db144f0fdc55dc74644912eb36b844c3bbd54b9,3d3bc3d06f185da393e78bc15e715efd29d420d0d7f06c873ef812cfaee116b4,1,{}
